Project_name,Country,Site,Latitude,Longitude,Exposure,Reef_slope,Reef_type,Reef_zone,Year,Month,Day,Start time,Tide,Visibility,Current,Depth,Relative_depth,Management_name,Management_secondary_name,Management year established,Management size,Governance,Estimated compliance,Management_rules,Transect_number,Transect_label,Transect_length_surveyed,Observers,Benthic_category,Benthic_attribute,Growth_form,LIT_CM,Total transect cm,Site notes,Management notes,Sample unit notes
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,24,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,114,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,22,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,114,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Macroalgae,Macroalgae,,28,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,50,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,16,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,32,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Sand,Sand,,32,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,28,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Dead coral,,104,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,10,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,64,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,298,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,16,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,28,5000,,,
2017_Coastal Resource Monitoring,Philippines,Piawi Pt.,10.44080556,119.7711944,semi-exposed,flat,fringing,back reef,2017,9,8,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,32,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Mushroom coral,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,126,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,54,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,34,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,32,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,184,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,60,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Other invertebrates,Sponge,,24,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,50,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Other invertebrates,Sponge,,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Other invertebrates,Sponge,,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,336,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Foliose,22,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,62,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,132,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,70,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,298,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,232,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,136,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,40,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,216,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Macroalgae,Macroalgae,,12,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,18,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,40,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,596,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Other invertebrates,Other invertebrates,,10,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Macroalgae,Macroalgae,,78,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,64,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,42,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,182,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,6,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,42,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,22,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,178,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,100,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,460,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Foliose,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,230,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,22,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,24,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,72,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,16,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,6,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Macroalgae,Macroalgae,,10,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Other invertebrates,Sponge,,42,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,86,5000,,,
2017_Coastal Resource Monitoring,Philippines,Pinagtubusan,10.50585278,119.7559472,semi-exposed,,fringing,fore reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,114,5000,,,
